Customer_ID,Name,Age,Gender,City,Employment_Type,Monthly_Income,Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Vehicle_Type,Down_Payment,EMI,Previous_Default,Loan_Status
C2442,Eva Bhardwaj,30.0,M,Chennai,SALARIED,16571,211443,13.8,36,603.0,Car,50488,5087,yes,Default
C2458,Kanav Warrior,29.0,F,Visakhapatnam,Self employed,62928,693104,,60,676.0,Suv,196080,9493,1,No Default
C0678,Lakshit Mannan,35.0,M,Nagpur,,44551,418005,12.5,48,556.0,car,124579,6877,NO,Default
C0898,Mannat Mander,35.0,M,Chennai, salarieD,42115,232995,16.1,48,737.0,BIKE,13356,5312,No,Default
C0329,Mahika Hegde,42.0,M,Kochi,Self  Employed,45433,214780,,36,624.0,BikE,31925,5643,N,DEFAULT
C1037,Manjari Goda,,M,Nagpur,Self-employed,38985,425676,8.6,48,850.0,Suv,96082,7457,YES,No Default
C2134,Misha Sastry,33.0,F,Coimbatore,salaried,90152,547580,10.3,12,796.0,car,97312,41387,yes,Default
C2132,Dharmajan Thakur,45.0,M,Jaipur,Self-employed,53793,193244,12.6,72,637.0,BIKE,24404,2640,Y,default
C2255,Nirvi Borra,37.0,F,Kochi,SALARIED,21684,276531,10.8,60,616.0,Car,19107,4753,NO,Default
C0104, Kimaya Gara ,36.0,F,Hyderabad, salarieD,37386,332498,11.3,24,647.0,suv,84336,11508,1,Default
C0735,Nehmat Basak,29.0,F,Surat,,39217,291176,11.1,36,772.0,c ar,55717,7266,N,Default
C1205,Vardaniya Rastogi,42.0,F,Gurugram, salarieD,43387,438250,14.3,12,711.0,car,94131,32777,No,Default
C0695,Nitya Kothari,31.0,F,Noida,,23611,274042,11.3,24,726.0,c ar,60554,9900,No,No Default
C0498,Dhanush Sachar,31.0,F,Kolkata,SALARIED,32159,208944,10.5,30,620.0,c ar,34951,6408,YES,Default
C1341,Vidur Sathe,,M,Pune,bussiness,33930,419345,12.0,12,510.0,S U V,25516,36757,No,NO DEFAULT
C1166,Khushi Sura,42.0,F,Kochi, salarieD,40066,373224,12.1,36,684.0,suv,92703,8735,NO,No Default
C1349,Mahika Konda,29.0,M,Surat,Business,17333,144539,11.9,24,633.0,CAR,41715,4794,NO,No Default
C2376,Zaina Iyengar,27.0,M,Visakhapatnam,Student,41585,510800,13.0,48,681.0,car,51036,10823,NO,No Default
C2709,Hunar Dora,36.0,M,Kochi,self employed,59119,330862,12.0,36,586.0,bike,64564,8284,0,DEFAULT
C0347,Rati Goyal,22.0,F,Visakhapatnam,self employed,47989,473938,15.5,72,687.0,CAR,122471,5638,NO,Default
C1853,Raunak Rastogi,24.0,F,Delhi,SALARIED,47071,387469,11.7,72,630.0,c ar,37642,5427,No,No Default
C2259,Eshani Ben,29.0,M,Gurugram,Un employd,45629,261220,11.3,30,528.0,BikE,65218,7271,0,No Default
C2616, Amira Agrawal ,28.0,F, Nashik ,,34264,440006,13.5,72,727.0,TRUCK,123801,4984,yes,Default
C2191,Diya Bhat,41.0,F,Chennai,SALARIED,79710,271016,10.5,24,642.0, bike ,70665,9224,0,No Default
C0515,Anika Khalsa,27.0,M,Kochi,Salaried ,55309,254649,10.4,30,651.0,Bike,43680,7763,NO,Default
C1029,Ahana  Kade,29.0,F,Visakhapatnam,salaried,97673,380633,,60,597.0,bike,19069,6821,0,DEFAULT
C0865,Akarsh Sarin,20.0,M,Coimbatore,Salaried,32723,126053,15.5,60,651.0,Bike,12794,2180,Y,Default
C1227, Anahita Bhatia ,,M,Coimbatore,SALARIED,34896,313929,9.3,72,728.0,CAR,16643,4512,0, No Default 
C2872,Nayantara Dada,40.0,F,Patna,BUSINESS,45350,817454,12.2,60,686.0,TRUCK,178984,11939,0,no default
C0564, Tarini Rattan ,18.0,F,Gurugram,SALARIED,88180,565084,8.2,60,693.0,BIKE,128477,7873,N,Default
C0300,Vardaniya D’Alia,51.0,M,Kolkata,Salaried,27834,91632,12.4,24,686.0,BikE,16154,3534,0,Default
C2420,Advika Sura,27.0,F,Chennai,Self-employed,54549,677787,12.5,24,634.0,suv,98590,27149,No,No Default
C1012,Misha Suri,48.0,F,Delhi,self employed,43067,519731,15.3,18,747.0,car,42394,30576,0,Default
C1304,Akarsh Manda,41.0,F,Surat,salaried,40652,423804,11.6,48,789.0,suv,34178,9058,NO,No Default
C0891,Renee Sarna,38.0,F,Mumbai,Self employed,41022,264976,,30,753.0,car,56488,8124,N,No Default
C2994,Shanaya Vig,42.0,Other,Delhi,bussiness,48055,621137,15.4,60,775.0,car,148207,9096,Yes,Default
C1262,Manjari Sachdeva,22.0,F,Ahmedabad,SALARIED,52028,178566,11.9,24,687.0,BIKE,19080,7436,yes,No Default
C2732,Pihu Thakur,46.0,M,Kolkata,Salaried,23682,322557,14.7,12,528.0,Truk,35629,27425,NO,No Default
C0633,Madhup Soman,36.0,F,Lucknow,SALARIED,55734,336214,12.4,18,644.0,BIKE,28577,19210,0,Default
C0195,Rohan Sura,37.0,M,Nashik,SALARIED,38087,347244,8.0,30,686.0,car,68836,10022,no,No Default
C0514,Pari Borah,25.0,F,Indore, salarieD,30194,90651,12.7,30,696.0,BikE,18749,2701,1,Default
C1639,Pihu Gera,32.0,M,Vadodara,Salaried ,92878,780197,13.6,18,660.0,car,216651,35566,0,Default
C1456,Prisha Shah,35.0,F,Visakhapatnam,self employed,102648,959259,13.6,18,601.0,CAR,93721,54625,NO,Default
C0210,Aaryahi Wason,30.0,F,Bengaluru, salarieD,83573,489940,12.3,24,597.0,bike,25202,21745,NO,Default
C1187,Mamooty Bhavsar,42.0,M,Pune,Self Employed,130463,1437396,12.1,48,556.0,S U V,208408,28701,No,No Default
C0636,Chirag Khatri,18.0,F,Surat,Goverment,28038,427150,9.4,36,688.0,truck,71733,10800,N,No Default
C2893,Adira Choudhury,31.0,M,Lucknow,SALARIED,14172,180836,12.2,30,668.0,c ar,40206,5259,NO,Default
C2991,Aarush  Singh,32.0,M,Hyderabad, salarieD,49083,407845,13.1,72,633.0,c ar,48497,5644,0,No Default
C0088,Kiaan Biswas,31.0,M,Coimbatore,Salaried,40740,237176,10.4,30,710.0,BIKE,24271,7834,N,no default
C1370,Madhav Bora,46.0,M,Lucknow,Salaried,17211,157306,12.5,30,787.0,Suv,39681,4410,NO,Default
C2926,Prisha Barad,33.0,F,Delhi, salarieD,74440,769160,13.4,24,557.0,c ar,229482,25499,no,Default
C0565,Vardaniya Dugar,37.0,F,Hyderabad,Goverment,39893,171999,10.6,12,674.0,Bike,26923,13371,No,No Default
C0191,Divit Loyal,21.0,F,Kochi,Student ,23282,360783,8.6,72,810.0,suv,83454,4183,no,No Default
C0179,Nayantara Sarin,40.0,M,Thane,SALARIED,33548,274172,11.4,24,668.0,car,18674,11859,no,Default
C2605,Taran Babu,31.0,M,Noida,Salaried,35423,392140,11.8,36,686.0,SUV,108079,8821,0,no default
C2589,Drishya Gera,43.0,F,Indore,Self  Employed,22458,211714,11.8,30,677.0,c ar,54569,5856,N, No Default 
C2024,Ishita Walla,20.0,M,Chennai,Self Employed,57339,590096,15.1,24,723.0,c ar,121098,22492,No,Default
C2104,Dhanuk Bansal,,M,Thane,Salaried,35107,316719,10.0,12,548.0,CAR,63569,23205,NO,Default
C3123,Hunar Rau,35.0,M,Visakhapatnam,,74233,635017,16.5,30,717.0,S U V,160847,18413,No,No Default
C2856,Kimaya Salvi,27.0,F,Lucknow,UNEMPLOYED,74561,421529,12.1,72,634.0,Bike,123247,4644,No,Default
C2793,Tushar Saini,26.0,M,Ahmedabad,salaried,57469,587712,12.8,60,,CAR,139239,8431,NO,Default
C1129,Farhan Saran,27.0,F,Lucknow,Salaried ,34103,184463,11.3,36,568.0,Bike,45285,4302,No,Default
C1813, Eva Mall ,33.0,M,Nagpur,Self employed,30633,116028,14.2,36,653.0,Bike,21103,3011,No,Default
C2560,Faiyaz Loke,39.0,F,Ahmedabad,salaried,64019,342335,14.1,36,661.0,bike,70399,8618,Y,Default
C2937, Rasha Yadav ,38.0,F,Kolkata,salaried,75995,343320,12.7,24,626.0,bike,102372,11314,N,Default
C3020,Pranay Lalla,40.0,F,Coimbatore, salarieD,73356,861808,,24,712.0,truck,71134,36700,0,Default
C1753,Tejas Karpe,18.0,M,Visakhapatnam,SALARIED,41035,298344,13.5,24,634.0,car,60743,11236,N,Default
C0472,Tejas Bansal,36.0,M,Chennai, salarieD,30544,379111,,36,707.0,suv,37434,10478,NO,Default
C0399,Ishita Trivedi,39.0,F,Delhi,Salaried,25145,268201,12.5,24,585.0,Car,65147,9518,NO,No Default
C0036, Samaira Gala ,23.0,F,Delhi,Salaried ,55911,703539,11.7,24,721.0,CAR,205196,23193,no,No Default
C2254,Ahana  Acharya,29.0,M,Delhi,,43897,187403,11.7,12,665.0,bike,41627,13569,0,Default
C2657,Navya Sha,41.0,M,Bengaluru,self employed,103811,352767,8.0,36,645.0,Bike,60943,8754,No,Default
C0253,Divit Chopra,33.0,M,Ahmedabad,SALARIED,32060,113030,,18,790.0, Bike ,24873,5495,NO,No Default
C2656,Elakshi Korpal,29.0,F,Pune,bussiness,19182,90979,8.0,12,,BikE,19725,6412,No,Default
C1068,Azad  Balan,37.0,F,Pune,SALARIED,65482,377283,9.6,12,549.0,bike,55996,29344,N,DEFAULT
C1286,Ivana Agarwal,42.0,M,Mumbai,Self Employed,45787,183664,14.6,12,537.0,BIKE,45548,13190,0,Default
C2478, Ivan Wali ,33.0,M,Bengaluru,Self employed,37592,570361,12.0,60,689.0,S U V,95261,8868,no,Default
C1876,Tarini Shere,27.0,F,Bhopal,Salaried ,29391,337499,11.5,36,744.0,suv,79638,7986,no,Default
C0229,Nirvaan Garde,35.0,M,Delhi,Salaried ,65480,318583,9.4,72,583.0,BIKE,69250,3788,0,No Default
C1749,Aarna Dua,18.0,M,Mumbai,Self-employed,34338,446081,11.4,30,694.0,CAR,130706,11710,0,Default
C3136,Shaan Guha,34.0,F,Coimbatore,bussiness,49568,265722,17.1,72,617.0,Bike,19541,4003,NO,No Default
C1645,Bhavin Dar,43.0,M,Indore, salarieD,50791,549395,,18,631.0,CAR,151837,24538,NO,No Default
C1930,kimaya karan,27.0,M,COIMBATORE,BUSINESS,40196,371884,10.2,18,720.0,CAR,39040,20377,NO,Default
C3137,Sana Bhatnagar,34.0,F,Hyderabad, salarieD,70852,445017,12.0,48,728.0,c ar,118885,7609,NO,Default
C1610,Renee Koshy,23.0,F,Chennai,SALARIED,66895,421215,14.8,48,678.0,bike,59501,8650,Y,NO DEFAULT
C2776,Madhup Choudhary,20.0,M,Indore,BUSINESS,73254,806042,9.8,24,585.0,c ar,115171,31607,N,Default
C2367, Zeeshan Hayer ,23.0,F,Indore,BUSINESS,22888,281050,12.1,18,674.0,car,83887,12278,N,Default
C0630,Rania Warrior,40.0,M,Visakhapatnam,,44036,143318,10.0,24,578.0,bike,35199,4955,NO,Default
C0926,Ryan Loyal,36.0,M,Delhi, salarieD,55189,633085,13.3,60,638.0,SUV,146743,9183,NO,No Default
C1020,Aayush Borra,,M,Delhi, salarieD,45409,530791,9.6,72,678.0,c ar,128206,6128,0,No Default
C3173,Veer Dani,37.0,F,Indore,STUDENT,41668,320140,16.9,36,675.0,Car,42201,9025,N,Default
C2083,Rasha Bawa,23.0,F,Mumbai,SALARIED,29241,127989,12.1,36,,BIKE,28555,3096,0,No Default
C1787,Samiha Kota,27.0,M,Lucknow,Salaried,47292,197644,10.2,24,741.0,Bike,47598,6889,N,Default
C2124,Zaina Bhalla,35.0,F,Vadodara,SALARIED,24903,300412,15.8,12,551.0,car,26065,26474,No,Default
C2222,Saksham Bhardwaj,36.0,F,Patna,Self employed,83593,275256,9.9,36,596.0,Bike,52349,6804,Y,Default
C1076,Biju Dhillon,24.0,M,Pune,Salaried,56833,686197,11.4,12,714.0,SUV,149291,49842,NO,Default
C3114,Shamik Verma,26.0,F,Coimbatore, salarieD,34683,132013,10.1,60,616.0,bike,28333,2000,N,Default
C3143,Rasha Bains,34.0,M,Lucknow,bussiness,68664,868899,14.0,12,805.0,Car,155376,67784,1,Default
C2796,Ivana Sabharwal,35.0,F,Vadodara,self employed,54206,526582,12.7,60,629.0,c ar,74093,8499,0,default
C1245,Indranil Loyal,29.0,F,Chennai,Self  Employed,69464,735092,13.5,30,785.0,car,102406,23936,No,No Default
C0509,Hunar Kaur,52.0,F,Hyderabad,Business,41891,159369,8.0,12,730.0,Bike,34330,11253,yes,No Default
C0711,Nitya Raja,29.0,F,Noida,Self Employed,31785,372209,8.4,72,775.0,CAR,62664,4660,N,Default
C3068,Raghav Kalla,43.0,M,Bengaluru,BUSINESS,92786,891626,12.1,60,725.0,Car,265373,11700,NO,Default
C0608,Rati D’Alia,32.0,M,Jaipur,self employed,26279,268378,8.0,24,774.0,Car,36102,10452,no,Default
C0388,Lakshay Bali,32.0,M,Delhi,Self  Employed,21482,241288,10.5,60,667.0,c ar,69840,3157,No,No Default
C0868,Himmat Sharma,31.0,M,Gurugram,SALARIED,41426,391525,13.5,72,656.0,car,72904,5022,No,Default
C2800,Sumer  Dar,,M,Bengaluru,Salaried ,58881,501080,12.8,24,673.0,car,128144,17527,NO,Default
C0912,Amira Dhawan,29.0,F,Lucknow, salarieD,24610,107039,12.3,30,685.0,Bike,18868,3300,no, No Default 
C1922,Reyansh Bahl,42.0,F,Indore,Salaried,43392,395152,13.2,72,648.0,car,104869,4563,N,Default
C0149,Vidur Bhargava,46.0,M,Pune,SALARIED,49161,404657,13.9,72,689.0,car,82536,5095,N,No Default
C0754,Ela Bhakta,28.0,M,Jaipur, salarieD,52901,588727,9.1,36,805.0,SUV,33425,16828,No,No Default
C2451,Saksham Seth,39.0,F,Coimbatore,Self-employed,42996,209458,13.4,24,691.0,Bike,18163,9038,no, No Default 
C1274,Taran Arora,19.0,F,Kolkata,Salaried ,76917,623651,11.9,30,850.0,Car,121539,18728,N, Default 
C0341,Raunak Sharaf,23.0,F,Thane,Salaried,40851,599562,9.9,12,639.0,S U V,33792,51815,Yes,Default
C3006,Saksham Bains,19.0,F,Nagpur,salaried,47223,264554,12.7,18,692.0,BikE,23318,15104,0,No Default
C2249,Neysa Bhasin,,F,Delhi,Self Employed,29143,339898,16.2,30,673.0,Car,80364,10052,yes,Default
C1116,Advik Saran,30.0,M,Surat,Self  Employed,83363,943765,13.0,24,725.0,SUV,162906,36765,yes,No Default
C2781,Nakul Manda,26.0,M,Pune,SALARIED,44909,460228,13.3,72,722.0,Car,46364,6512,N,No Default
C0541,Yasmin Madan,32.0,F,Thane,SALARIED,81717,829172,14.5,72,633.0,suv,109487,11444,no,No Default
C2740,Rati Seshadri,43.0,M,Patna, salarieD,75484,899524,13.6,18,691.0,c ar,199095,44204,YES,Default
C1467,Keya Dixit,52.0,F,Gurugram,salaried,46642,221980,9.1,24,667.0,Bike,26566,8883,No,Default
C2658,Drishya Sankar,32.0,F,Delhi,Self Employed,65111,397038,14.8,30,652.0,c ar,97280,11470,no,Default
C0733,vardaniya arora,34.0,F,PATNA,SALARIED,51440,552197,10.0,24,629.0,car,132037,19257,No,Default
C0956,Hridaan Sahni,30.0,M,Lucknow,Salaried,78401,957036,11.4,48,624.0,Suv,69313,20602,no,No Default
C0281,Kartik Dugar,37.0,M,Chennai,Business,35408,326012,9.6,72,666.0,car,22869,4614,N,No Default
C2459,Tushar Deshmukh,33.0,M,Pune,Self  Employed,20605,231422,10.9,24,840.0,S U V,65629,7661,N,No Default
C0511,Kavya Kara,28.0,F,Ahmedabad,Salaried ,65474,1226642,12.1,72,701.0,TRUCK,105184,17460,no,No Default
C2650,Lagan Ganguly,34.0,F,Coimbatore,Salaried,70461,370927,12.7,36,701.0,BIKE,76976,9202,No,No Default
C1593,Nayantara Tripathi,18.0,F,Visakhapatnam,salaried,65256,322260,11.9,48,650.0,bike,26734,6889,N,No Default
C2606,Zaina Vig,27.0,M,Delhi,Self  Employed,34607,166684,11.3,12,677.0,BIKE,17546,13832,No,DEFAULT
C1515,Ishaan Gandhi,37.0,M,Mumbai,Goverment,34705,131929,8.0,30,770.0,bike,25713,3823,0,No Default
C0688,Piya Vala,25.0,M,Vadodara,salaried,47021,406333,10.9,60,663.0,c ar,48149,6620,NO,Default
C0336,Charvi Ratta,32.0,F,Gurugram,Salaried ,40976,330483,17.9,60,636.0,CAR,20137,6098,no,Default
C0643,Misha Shankar,30.0,F,Gurugram,Salaried,81211,1096252,,36,727.0,Suv,104359,30941,0,Default
C2363,Heer  Handa,34.0,F,Bengaluru,self employed,23462,174277,12.1,72,596.0,CAR,12162,2524,no,Default
C2028,Nayantara Behl,23.0,F,Nagpur,Salaried,21116,258848,,48,653.0,c ar,74839,4554,N,Default
C0783,Amani Rajan,18.0,M,Thane,Self Employed,45972,179446,9.6,18,662.0, bike ,50592,7845,YES,Default
C2935,Vihaan Divan,25.0,M,Jaipur,govt ,31319,549613,11.5,12,648.0,TRUCK,96687,42084,NO,No Default
C0487,Pihu Thakur,37.0,F,Patna,,23974,359531,11.5,18,709.0,Suv,65405,18219,0,Default
C0622,Neysa Tank,31.0,M,Nashik,Self employed,31325,268526,10.9,72,631.0, Suv ,39386,3529,NO,Default
C3110,Advik Boase,50.0,M,Hyderabad,salaried,42460,446863,11.9,24,594.0,SUV,80649,17074,no,No Default
C2141,Vedika Bandi,43.0,M,Hyderabad,Self-employed,19319,87617,8.6,72,850.0,BikE,25291,2000,Yes,No Default
C0835,Vedika Varma,26.0,M,Lucknow,Self Employed,32356,336379,,18,754.0,Car,38540,18416,N,Default
C2641,Vardaniya Devi,42.0,M,Visakhapatnam,govt ,30814,114744,13.4,18,711.0,BikE,29321,5381,0,Default
C1838,Ahana  Bava,50.0,M,Bhopal,SALARIED,28987,367410,11.4,72,752.0,c ar,77589,4484,0,Default
C2044,Shalv Anne,27.0,M,Thane,Self-employed,22809,216457,16.6,18,700.0,car,13074,13174,Yes,No Default
C1451, Ela Dada ,32.0,F,Vadodara,Self employed,65046,337139,,18,744.0,BIKE,53134,17513,NO,Default
C0395,Mehul Cherian,18.0,F,Thane,Self  Employed,89721,565897,11.6,18,583.0,c ar,57889,31496,No,Default
C0846,Saanvi Rao,41.0,M, Kochi ,Self  Employed,57040,200388,13.0,72,634.0,BIKE,40893,2503,NO,No Default
C2624,Riya Deep,32.0,F,Jaipur,Salaried,80104,618771,9.5,12,671.0,Car,137928,43876,N,Default
C2622,Hridaan Chaudhuri,40.0,F,Visakhapatnam, salarieD,70266,283271,,36,728.0,BikE,48236,7612,NO,Default
C3172,Ahana  Bawa,18.0,F,Vadodara,Business ,45617,663693,13.0,30,605.0,Suv,77330,22086,0,No Default
C2784,Kimaya Badal,30.0,M,Bhopal,SALARIED,58600,286773,14.4,72,620.0,BIKE,81037,3268,1,Default
C3119,Yuvaan Babu,29.0,F,Delhi,Business,68870,666599,11.5,60,602.0,c ar,93457,10650,NO,Default
C1762,Priyansh Varkey,37.0,M,Nagpur,Business ,27763,239603,11.1,30,727.0,CAR,71255,6234,no,Default
C2328,Ira Venkatesh,31.0,F,Bhopal,Self employed,37216,322266,13.2,36,747.0,CAR,51298,8520,no,No Default
C0338,Emir Kale,27.0,M,Pune,Salaried,100038,1071483,9.9,36,593.0,CAR,264920,24622,0,Default
C2276,Adah Buch,24.0,M,Bengaluru,Salaried,69795,1151771,9.9,72,679.0,Truck,325988,12604,YES,Default
C2057,Shamik Ganesan,38.0,M,Vadodara,Salaried ,83354,479657,13.7,36,646.0,bike,97719,12062,0,DEFAULT
C1110,Tarini Vala,36.0,M,Indore,self employed,76086,1349591,,12,668.0,Truk,72081,90000,0,Default
C3071,Elakshi Sheth,55.0,M,Mumbai,self employed,76959,958704,9.8,24,695.0,car,152518,36883,NO,No Default
C0294, Ira Mahal ,,M,Kochi,Self  Employed,40169,488337,11.2,12,,Car,79506,37885,1,No Default
C2117,Ranbir Basu,48.0,F,Surat,salaried,41238,287852,9.5,60,721.0,CAR,45939,4414,N,Default
C2206,Charvi Sinha,34.0,F,Coimbatore,Salaried,19789,236804,13.9,24,773.0,car,41205,9282,0,Default
C3073,Hansh Yogi,19.0,F,Indore,Government,50213,301816,16.0,60,634.0,BikE,64352,4590,0,No Default
C3183,Bhavin Borde,36.0,M,Pune, salarieD,51038,573403,11.6,18,717.0,c ar,160784,25582,YES,Default
C2073,Umang Sampath,26.0,F,Thane,SALARIED,33936,394510,8.0,24,772.0,SUV,95855,13439,N,No Default
C2682,Yuvaan Shukla,47.0,M,Pune,Salaried,45777,412429,10.2,30,689.0,SUV,112932,11001,1,Default
C0471,Rati  Rajagopalan,37.0,M,Delhi,Self  Employed,86641,994094,13.7,12,713.0,Car,178441,77283,No,Default
C0558,Dharmajan Bhattacharyya,26.0,M,Pune, salarieD,52947,665528,13.0,12,589.0,Car,70325,56048,0,Default
C2039,Pari Acharya,30.0,M,Coimbatore, salarieD,52621,598124,9.6,30,552.0,SUV,83858,18787,0,No Default
C2342,Prisha Dutta,34.0,F,Coimbatore, salarieD,59800,393943,11.3,36,709.0,c ar,43704,10828,0,No Default
C2821,Ranbir Zachariah,33.0,F,Nashik,,107281,412418,8.8,36,678.0,bike,27535,11632,0,No Default
C3140,Pari Varty,33.0,F, Nagpur ,SALARIED,40855,384708,12.0,12,581.0,CAR,58827,30415,NO,Default
C1263,Nakul Kumar,37.0,M,Jaipur, salarieD,28922,296916,10.5,12,687.0,c ar,81171,19866,no,Default
C0777,Yuvaan De,37.0,M,Mumbai,Self-employed,53474,764510,15.1,24,596.0,suv,98016,31963,No,No Default
C1023, Pari Sahota ,35.0,M,Nashik,Salaried,28090,279782,12.6,48,679.0,Car,77797,4738,N,No Default
C0121,Dishani Sani,30.0,F,Visakhapatnam,Salaried ,27350,90220,12.0,18,681.0,Bike,17939,4497,yes,Default
C0906,Samaira Sharma,44.0,M,Kolkata,salaried,45294,482294,13.1,60,656.0,CAR,134102,6563,0,Default
C1307,Khushi Kaur,40.0,M,Delhi,,44685,210564,8.9,72,653.0,BikE,26723,2780,NO,Default
C1389,Ehsaan Kata,46.0,M,Jaipur,Self employed,44391,414164,15.4,30,684.0,CAR,89176,12501,no,Default
C1335,Anika De,23.0,F,Nagpur, salarieD,71264,575987,14.3,12,603.0,c ar,61893,48967,N,Default
C2559,Abram Sur,46.0,F, Ahmedabad ,,27158,102899,13.0,12,564.0,Bike,19567,7847,no,Default
C2228,Manjari Gala,19.0,M,Coimbatore,self employed,57692,286903,9.2,48,588.0,bike,16861,6143,N,No Default
C1936,Abram Bora,32.0,M,Gurugram,Self-employed,38819,248087,10.1,48,668.0,car,49148,4563,NO,Default
C1094,Ivan Gulati,31.0,F,Kolkata,,30405,457379,15.6,18,847.0,SUV,39005,26868,NO,Default
C1560,Farhan Gour,35.0,F,Visakhapatnam,studnt,51974,323996,12.3,30,523.0,car,59319,9907,N,No Default
C0816,Ayesha Kurian,20.0,F,Kolkata,SALARIED,63459,398081,14.1,30,662.0,CAR,76580,12227,N,no default
C0864,Eva Dey,37.0,F,Thane,salaried,18717,184586,10.3,36,526.0,c ar,53784,4007,0,No Default
C1083,Tara Bajaj,20.0,F, Hyderabad ,SALARIED,46426,382416,10.4,24,680.0,Car,33217,16063,No,Default
C1209,Ira Bir,59.0,F,Thane,Salaried,28334,176142,11.7,60,734.0,BikE,20890,2890,0,Default
C2012,neysa randhawa,43.0,M,INDORE,Salaried,102721,1325956,11.5,36,735.0,c ar,189474,35199,no,NO DEFAULT
C1290,Purab Kunda,37.0,M, Noida ,salaried,42935,459086,15.5,72,723.0,Suv,132055,5246,N,No Default
C1858,Diya Bajwa,33.0,F,Surat, salarieD,48750,410300,18.4,30,703.0,c ar,105133,12043,Y,No Default
C0096,Parinaaz Ratta,27.0,F,Visakhapatnam,Business ,30504,220044,8.0,30,717.0,car,65043,5580,no,Default
C2429,Kismat Savant,30.0,F,Vadodara, salarieD,37596,325490,9.2,24,557.0,car,80845,11131,No,Default
C0605,Arnav Sheth,27.0,M,Kochi,BUSINESS,41767,349804,9.2,24,671.0,car,75041,12501,NO,Default
C2115,Shray Sinha,36.0,F,Bhopal,Self employed,28496,376791,9.6,24,687.0,Suv,60795,14430,0,No Default
C0551,Shray Khare,48.0,F,Gurugram,Salaried,45374,691871,12.8,72,652.0,SUV,196198,7765,0,Default
C2300,Shaan Sachdev,19.0,F,Chennai,salaried,16499,100275,11.4,72,696.0,Bike,10008,2000,yes,Default
C0476,Adah Basak,33.0,M,Gurugram,Salaried ,67537,494063,12.5,24,636.0,CAR,71984,19784,NO,Default
C1500,Yasmin Zacharia,34.0,F,Thane,salaried,23346,115394,,72,720.0,bike,16394,2000,NO,No Default
C0213,Divij Arya,26.0,M,Kolkata,Salaried,123997,1073628,12.1,48,748.0,c ar,182297,20816,N,No Default
C3057,Vidur Kale,38.0,M,Delhi,SALARIED,40595,526755,16.6,12,763.0,c  ar,97316,41727,yes,Default
C1589,Taran Kata,22.0,F, Gurugram ,Salaried ,112979,1252614,12.7,72,719.0,car,126660,17624,0,Default
C2025,Shlok Wadhwa,33.0,Other, Bhopal ,BUSINESS,59698,766786,11.5,36,613.0,suv,185826,17993,0,Default
C2379,Taran Iyer,,M,Surat,Goverment,32151,207135,13.1,12,756.0,c ar,26665,17009,NO,No Default
C2481,Kaira Bera,44.0,F,Mumbai,SALARIED,44057,350301,8.0,24,691.0,CAR,26693,14562,N,No Default
C0277,Nishith Sampath,46.0,F,Kochi,SALARIED,59771,931597,12.4,72,710.0,SUV,144688,12284,No,No Default
C0506,Indranil Thakur,30.0,M,Bhopal, salarieD,65823,484863,15.7,18,664.0,car,83950,25769,0,Default
C1336,Ivan Rama,27.0,F,Nashik,Salaried,24534,228935,9.9,30,752.0,car,29686,7299,N,No Default
C2340,Farhan Lad,40.0,M,Noida, salarieD,50408,277962,14.3,36,545.0,BikE,35493,7698,0,Default
C0902,Hiran Soman,39.0,M,Patna,Salaried ,25362,267741,11.3,12,755.0,Car,18279,23137,no,No Default
C0449,Samar Tak,28.0,M,Jaipur,Salaried,86167,912182,10.5,18,,c ar,82201,50951,No,Default
C1410, Tiya Badal ,18.0,M,Patna,SALARIED,35147,490183,11.6,48,681.0,TRUCK,129611,8383,N,No Default
C2535,Prisha Kannan,39.0,F, Thane ,Govt,52434,721321,13.3,60,701.0,TRUCK,164258,10519,0,No Default
C0990,Hridaan Dewan,34.0,F,Bhopal, salarieD,24161,151534,12.7,12,690.0,BikE,19063,12441,no,No Default
C0304,Hridaan Krishna,34.0,F, Patna ,SALARIED,81416,893271,11.3,30,533.0,CAR,228149,24676,no,Default
C3060,Anvi Manne,20.0,M,Mumbai,Salaried,107718,997185,10.1,30,638.0,Car,104700,32754,N,Default
C1412,Nirvi Rastogi,43.0,M,Nashik,salaried,43582,325545,14.8,60,718.0,Suv,78089,4734,Yes,Default
C1997,Mahika Sura,41.0,Other,Jaipur, salarieD,43380,493095,13.1,30,704.0,Car,103884,14673,N,No Default
C2116,Suhana Buch,32.0,M,Thane,SALARIED,16538,299973,11.8,18,673.0,TRUCK,81765,13553,NO,Default
C2068,Rohan Subramaniam,27.0,M,Nashik,SALARIED,42624,419993,12.7,12,536.0,Car,35100,36147,Y, Default 
C1902,Jhanvi Kapoor,25.0,M,Noida,Salaried,29743,396151,10.8,60,644.0,truck,104723,5381,NO,DEFAULT
C0325,Aarna Kumer,27.0,M,Nashik,salaried,44256,154457,11.5,24,525.0,bike,15295,6465,N,No Default
C3164,Ira Chawla,33.0,M,Delhi,Goverment,96637,1130499,9.9,24,810.0,CAR,185579,43269,NO,No Default
C1434,Miraan Dalal,52.0,M,Chennai,Salaried,69874,651245,13.7,48,656.0,Car,53013,14170,YES,Default
C1474,Tiya Sule,41.0,M,Patna,Salaried,28861,126408,11.4,30,810.0,BikE,37725,3293,N,Default
